region,Year,average_total_load
p39,2036,8644.685401045901
p39,2037,8643.552974873095
p39,2038,8556.693891767545
p39,2039,8793.208902068436
p39,2040,8938.061252346271
p39,2041,9249.678158338964
p39,2042,8885.287183812332
p39,2043,9167.36174182623
p39,2044,9403.086206930058
p39,2045,9300.194615864668
p39,2046,9618.076278603095
p39,2047,9942.404421709254
p39,2048,9730.319542966668
p39,2049,9816.489447458303
p39,2050,9367.592598392966
p39,2051,10100.357780086402
p39,2052,9854.667551652414
p39,2053,10418.784648126531
p39,2054,10426.671258410259
p39,2055,10787.993240694586
p39,2056,10407.09849385827
p39,2057,10839.950313610017
p39,2058,9815.798113050187
p39,2059,10499.453903824115
p39,2060,10769.93138943545
p39,2061,11243.660727627092
p39,2062,11168.0365603453
p39,2063,11438.517054947602
p39,2064,11214.966884957561
p39,2065,11524.13590743109
p39,2066,11267.442210378049
p39,2067,11914.519082998831
p39,2068,11663.33172348381
p39,2069,11785.13037859566
p39,2070,11732.001243661905
p39,2071,12256.767070766884
p39,2072,12759.847867761217
p39,2073,12519.796253982313
p39,2074,11960.199346761972
p39,2075,13007.494200693196
p39,2076,12534.684055853038
p39,2077,12491.374176748315
p39,2078,12792.561163599416
p39,2079,13238.334750099502
p39,2080,12993.174022614468
p39,2081,13426.28567260571
p39,2082,12879.127802950965
p39,2083,13647.123476481604
p39,2084,13597.983774336148
p39,2085,13948.886811195942
p39,2086,13892.388111657565
p39,2087,14387.859025568148
p39,2088,14305.756156677606
p39,2089,14166.529826216301
p39,2090,14296.140899209393
p39,2091,14823.753762166867
p39,2092,14621.166228258702
p39,2093,15103.239275832793
p39,2094,14892.350795715149
p39,2095,15274.34822637009
p39,2096,15334.2930147607
p39,2097,15835.10259030131
p39,2098,15026.493109942989
p39,2099,15551.399406261724
p44,2020,5466.579913247559
p44,2021,5557.583749958765
p44,2022,5529.668778866924
p44,2023,5628.944777338226
p44,2024,5356.4693583148455
p44,2025,5419.836984208487
p44,2026,5176.722551048434
p44,2027,5522.875251744278
p44,2028,5335.888124449985
p44,2029,5484.200731853281
p44,2030,5398.705190476011
p44,2031,5504.461416981651
p44,2034,5301.256646809452
p44,2035,5788.594216292497
p44,2036,5384.01450014173
p44,2037,5175.029260823274
p44,2038,5184.959748988261
p44,2039,5335.921722304326
p44,2040,5144.2620181014145
p44,2041,5478.577708124139
p44,2042,5252.645778385334
p44,2043,5173.3342019410975
p44,2044,5188.470964432584
p44,2045,5241.318276644485
p44,2046,5446.302156287624
p44,2047,5500.319137930733
p44,2048,4884.236131009003
p44,2051,5576.299249041108
p44,2052,5284.085640600022
p44,2053,5284.177569973738
p44,2055,5438.990311891706
p44,2056,5725.8186391392055
p44,2057,5086.628966716138
p44,2058,4594.981399710389
p44,2060,5224.345525779983
p44,2061,5387.561934234297
p44,2062,5456.206840012244
p44,2063,5475.514701087574
p44,2064,5376.0039207444925
p44,2065,5289.115904992969
p44,2066,5370.497025183025
p44,2067,5346.575703778792
p44,2068,5191.493414191509
p44,2069,5205.437700625138
p44,2070,5188.226869196044
p44,2071,5202.641932604976
p44,2072,5242.307687095342
p44,2073,5386.9696536850915
p44,2074,5087.194453469483
p44,2075,5376.396735246603
p44,2076,5057.231043147893
p44,2077,5119.036791479273
p44,2078,5119.267805199262
p44,2079,5150.49842327112
p44,2080,5014.379141004328
p44,2081,5196.34681758224
p44,2082,5125.4917206966
p44,2083,5073.041315108822
p44,2084,5076.855709768652
p44,2085,5123.74915227945
p44,2086,5145.585823294724
p44,2087,5273.636231416171
p44,2088,5096.327975569807
p44,2089,5072.286688902864
p44,2090,5163.332480739409
p44,2091,5203.82477784817
p44,2092,5040.592766317721
p44,2093,5055.226943234834
p44,2094,5115.891606517669
p44,2095,5168.3011908362
p44,2096,5248.976988072515
p44,2097,5041.872632359025
p44,2098,5134.936267725353
p44,2099,5434.919286087051
p88,2020,41069.48692597558
p88,2026,41221.63907994413
p88,2030,41604.21169776508
p88,2038,37487.1108438229
p88,2039,40051.42702904475
p88,2040,40013.975184035466
p88,2046,40808.98092457307
p88,2047,40831.77685075425
p88,2048,40613.27455640172
p88,2050,42199.0826471938
p88,2051,40536.09845664446
p88,2052,39488.67014435937
p88,2060,40610.796030321275
p88,2061,41366.41715197237
p88,2062,40566.06797470596
p88,2064,37368.82823075568
p88,2065,40979.90830274522
p88,2066,41423.24672419651
p88,2067,40846.379506992154
p88,2068,41316.88620411433
p88,2070,41850.485318010346
p88,2073,41541.752808543955
p88,2075,41531.990224903915
p88,2076,40382.711627356046
p88,2078,40308.9929654228
p88,2079,41366.830593771694
p88,2080,40976.608275057544
p88,2081,42142.74631623711
p88,2082,41245.831757931606
p88,2083,42729.007659041796
p88,2085,41523.14377749174
p88,2086,41690.44909575092
p88,2087,42289.5057026506
p88,2088,42024.920553294054
p88,2089,42137.43908042108
p88,2090,42149.79653340881
p88,2091,41145.456318538156
p88,2092,41042.87765186424
p88,2093,41598.308184487
p88,2095,42843.307224094366
p88,2096,39596.75361408728
Virginia,2020,463858.95207795635
Virginia,2021,475349.9117684197
Virginia,2023,470758.61136242776
Virginia,2026,498604.54258702556
Virginia,2027,525471.971701946
Virginia,2028,514740.5642476693
Virginia,2029,548438.6375211239
Virginia,2030,540409.1311575487
Virginia,2031,548624.7276559649
Virginia,2032,531286.6242333464
Virginia,2033,549658.7693394999
Virginia,2035,565150.6192256762
Virginia,2037,578445.1813250413
Virginia,2038,579413.701311948
Virginia,2039,583657.4860395042
Virginia,2040,578896.6687209692
Virginia,2041,626014.8971649976
Virginia,2042,598465.4675227202
Virginia,2045,635034.7134250063
Virginia,2046,684429.8742402545
Virginia,2047,646281.0288128802
Virginia,2048,663631.4828196092
Virginia,2049,681739.5866788891
Virginia,2050,668768.5683928075
Virginia,2051,699979.4006686995
Virginia,2052,685211.3072049108
Virginia,2055,713681.8813228913
Virginia,2056,728025.4127999833
Virginia,2057,719186.6887935685
Virginia,2059,777824.3829602804
Virginia,2060,758706.0283020622
Virginia,2061,777041.9693995713
Virginia,2062,805496.8732371192
Virginia,2063,803362.1067922307
Virginia,2064,814543.5578022463
Virginia,2065,812092.2106018405
Virginia,2066,825576.4068562116
Virginia,2067,840235.4263434703
Virginia,2068,839291.6842776311
Virginia,2069,872029.9578431979
Virginia,2070,848886.9670515616
Virginia,2071,890878.4508390946
Virginia,2072,889743.2216594856
Virginia,2073,890180.1609921443
Virginia,2074,911854.965909002
Virginia,2075,921893.607137164
Virginia,2077,941142.3104840044
Virginia,2078,923702.6007414574
Virginia,2079,941709.8753555845
Virginia,2080,944435.1442582458
Virginia,2081,992117.3537490623
Virginia,2082,977229.8476182972
Virginia,2083,1000150.7738818134
Virginia,2085,1034815.5705397354
Virginia,2086,1039919.7996573979
Virginia,2087,1010611.8964166477
Virginia,2088,1073839.0187453912
Virginia,2089,1122204.5072315617
Virginia,2090,1076405.6796576553
Virginia,2091,1107063.748182525
Virginia,2092,1107472.6342899078
Virginia,2093,1152895.8973726723
Virginia,2094,1114389.4744641003
Virginia,2095,1140079.0515585956
Virginia,2096,1193276.5389043803
Virginia,2097,1187991.3529850647
Virginia,2098,1236628.998603967
Virginia,2099,1214366.2296711556
p134,2020,37204.61428829972
p134,2021,34594.02738465378
p134,2022,38452.75629636307
p134,2023,36988.995746458095
p134,2024,37243.5039290379
p134,2025,38018.39103521718
p134,2026,37298.53594347427
p134,2027,38157.26588571422
p134,2028,39476.30536361761
p134,2029,39722.3374182566
p134,2030,39012.4470941138
p134,2031,38208.29640594598
p134,2032,37830.36533109996
p134,2033,39379.39941489266
p134,2034,40107.79505656468
p134,2035,39833.59465650656
p134,2036,41307.06726471997
p134,2037,38782.14207389302
p134,2038,40976.3080612249
p134,2039,39359.68178782798
p134,2040,40662.759363546706
p134,2041,39953.157102088844
p134,2042,41841.16952669787
p134,2043,41399.27820872748
p134,2044,40221.12729701474
p134,2045,41924.944739009254
p134,2046,42137.855815947834
p134,2047,41141.6406846402
p134,2048,43582.709662227004
p134,2049,44633.250007125964
p134,2050,42721.85201674022
p134,2051,42712.12802538341
p134,2052,41801.79066474998
p134,2053,44165.81230233557
p134,2054,43722.97005643282
p134,2055,45586.376103114344
p134,2056,42989.74385083912
p134,2057,44314.48543003698
p134,2058,46286.093914746285
p134,2059,45462.823956932225
p134,2060,45459.85625005539
p134,2061,44862.21781577137
p134,2062,46270.5229930598
p134,2063,45708.429627658945
p134,2064,46166.563601288486
p134,2065,45220.278799045234
p134,2066,46727.069334719316
p134,2067,47354.43842842098
p134,2068,48128.321226149455
p134,2069,47648.93123327718
p134,2070,47546.9585815543
p134,2071,46003.808849119865
p134,2072,46132.76504758885
p134,2073,48617.828818575515
p134,2074,49394.960629638634
p134,2075,47883.02734262559
p134,2076,48765.129038907064
p134,2077,47796.15032627904
p134,2078,48933.876981133355
p134,2079,48864.86864961205
p134,2080,48387.19135592302
p134,2081,49194.0925214194
p134,2082,51027.74228894378
p134,2083,49942.055061278974
p134,2084,51670.02616542789
p134,2085,51275.25064606471
p134,2086,52052.86479363235
p134,2087,51345.38654426011
p134,2088,51210.27559247551
p134,2089,53459.20691859603
p134,2090,52611.49468332978
p134,2091,52595.819379154986
p134,2092,52286.564435421424
p134,2093,54127.70000648149
p134,2094,53641.139389689095
p134,2095,54189.68682460735
p134,2096,52172.23578752627
p134,2097,53692.56751901282
p134,2098,55260.35757295779
p134,2099,54452.7730372552
p127,2020,474528.21255591884
p127,2021,463785.98872131255
p127,2022,502823.0092616549
p127,2023,440041.9895330839
p127,2024,447311.3970122631
p127,2025,466986.7452834487
p127,2026,485708.20283981453
p127,2027,455645.18272067956
p127,2028,469463.54225905146
p127,2029,471405.07306158735
p127,2030,382250.2425573935
p127,2031,453581.26800506667
p127,2032,450395.4096841983
p127,2033,468312.8872470852
p127,2034,412651.1669866911
p127,2035,464395.60771837516
p127,2037,464454.9833512472
p127,2038,485910.0061238373
p127,2039,468777.1520738759
p127,2041,497986.09344608674
p127,2042,474768.81394194334
p127,2043,438189.2411159933
p127,2045,474957.04888504144
p127,2046,499433.3741617489
p127,2047,469632.3940458484
p127,2048,479175.8139353182
p127,2049,493079.63374760107
p127,2050,479659.686396348
p127,2051,485846.3992974397
p127,2052,465497.39166892995
p127,2053,504405.9751726716
p127,2055,500590.0457473523
p127,2056,478308.9830098367
p127,2057,478998.74699330056
p127,2058,507262.07067982404
p127,2059,495117.9779711388
p127,2060,483008.9771006831
p127,2061,481552.97098703
p127,2062,510280.5494711435
p127,2063,487360.69371632667
p127,2064,492304.3709180751
p127,2065,484018.42555348395
p127,2066,473286.1172072379
p127,2067,497984.32559099095
p127,2068,504811.54403293075
p127,2069,508319.3476303256
p127,2070,485671.6287499866
p127,2071,481721.0913588945
p127,2072,495696.33251389157
p127,2073,497146.6014052995
p127,2074,511957.6241916902
p127,2075,494130.09285295435
p127,2076,481419.91874998045
p127,2077,489671.5843363917
p127,2078,484478.2905879508
p127,2079,502191.08360819134
p127,2080,486391.3731769688
p127,2081,494268.4957482543
p127,2082,491634.93183646334
p127,2083,490083.6384951929
p127,2084,491703.3480165527
p127,2085,501560.4792451646
p127,2086,519703.60847710766
p127,2087,498297.4480255577
p127,2088,502032.457563485
p127,2089,519620.56788251357
p127,2090,507683.8220231322
p127,2091,512180.04633797565
p127,2092,491904.3457561611
p127,2093,532058.2627403565
p127,2094,508177.4402337524
p127,2095,508842.90528691467
p127,2096,507345.56816544675
p127,2097,504442.0324763649
p127,2098,523187.9572627011
p127,2099,513476.7316609081
p57,2020,31504.507814790744
p57,2025,32577.156603913278
p57,2026,38779.691903082996
p57,2028,38173.88576710999
p57,2030,40574.78034464024
p57,2033,40238.60180805642
p57,2035,42054.336973358106
p57,2036,47077.06816693222
p57,2038,44942.81049060464
p57,2039,48054.22262728217
p57,2040,46744.40340295935
p57,2043,50261.43990248726
p57,2045,54944.71261966091
p57,2046,56957.23284648218
p57,2047,57956.35663879667
p57,2048,57480.19286670429
p57,2049,59639.31587423704
p57,2050,60585.076305637325
p57,2051,60066.360298134954
p57,2052,61314.473049737484
p57,2053,57813.25811307614
p57,2058,70279.33660734333
p57,2060,72008.07724635462
p57,2062,74064.03956990136
p57,2064,79675.44501968949
p57,2065,79952.81513981754
p57,2066,86216.85065471953
p57,2067,84139.24288328784
p57,2068,86248.62401577439
p57,2070,89491.71856549563
p57,2073,95861.73033300503
p57,2074,95364.44551277616
p57,2075,98873.35014975881
p57,2076,98809.12961124795
p57,2078,103403.8552620212
p57,2079,106287.87084359147
p57,2080,108182.0211214856
p57,2081,112230.93007528615
p57,2082,115745.81953789458
p57,2083,114455.7792115938
p57,2084,113613.9096123591
p57,2085,122079.84835832499
p57,2086,124641.3496888691
p57,2087,131439.66797379268
p57,2088,131238.6848680691
p57,2089,131663.31912009374
p57,2090,135513.2044963289
p57,2091,134710.77244185013
p57,2092,136102.17932014246
p57,2093,137170.67540942781
p57,2095,147910.0956591862
p57,2097,147173.51442814918
p57,2098,160024.83272075243
p60,2020,14713.85353497822
p60,2021,14768.355216314732
p60,2026,17400.605251251996
p60,2027,16095.597848098238
p60,2029,17546.3130643302
p60,2030,18481.364114543117
p60,2032,19670.590863731533
p60,2033,18963.074699491804
p60,2034,20041.840684704297
p60,2035,20403.683044294983
p60,2036,20112.119043018167
p60,2038,21210.51663625631
p60,2039,22292.074642097283
p60,2040,22023.787479499148
p60,2043,24323.2849650687
p60,2045,25509.799441232717
p60,2046,26156.559585920557
p60,2048,25158.570937845037
p60,2049,27192.727239519998
p60,2051,27130.633416976158
p60,2052,28606.09119569853
p60,2053,28318.17817678094
p60,2056,31648.14778999861
p60,2057,29883.666208318085
p60,2058,31423.429153668098
p60,2059,33495.94096342918
p60,2060,33392.602709613835
p60,2061,34856.98014835747
p60,2062,36550.70492941218
p60,2063,36691.13040444163
p60,2064,37638.29138252568
p60,2065,36064.22586219219
p60,2066,39053.05445074648
p60,2067,38217.20512877507
p60,2068,39406.35482298655
p60,2069,39749.14655258451
p60,2070,41315.30147955656
p60,2072,43733.959861054616
p60,2073,44030.38248026403
p60,2074,45503.19239444814
p60,2075,45796.23557334004
p60,2076,46029.46337074784
p60,2077,48437.08291809977
p60,2078,48284.44452498963
p60,2079,49484.23237427513
p60,2080,49370.80414424094
p60,2081,51858.86486391546
p60,2082,54883.476247290535
p60,2083,54526.59249683609
p60,2084,53464.67693358433
p60,2085,55392.83608538751
p60,2086,56050.72739831836
p60,2088,59389.787626040925
p60,2089,61075.96561814664
p60,2090,60838.548607281955
p60,2091,62803.75963031092
p60,2092,63819.22157993282
p60,2093,63485.560221386106
p60,2094,65443.203495000635
p60,2095,67708.61936444469
p60,2096,68587.50458963522
p60,2097,67572.90649891218
p60,2098,70707.51372191943
p60,2099,74669.45240889645
Delaware,2020,47590.90907420324
Delaware,2021,48536.21614018504
Delaware,2023,45662.75959526114
Delaware,2025,47049.81682326433
Delaware,2026,48009.285783775005
Delaware,2027,48395.59302256785
Delaware,2028,47193.18361775207
Delaware,2031,47090.9927015543
Delaware,2032,48097.61988701475
Delaware,2033,46989.02354445021
Delaware,2034,45244.67081852066
Delaware,2035,45954.44124985273
Delaware,2037,47721.117181632406
Delaware,2038,49992.20485647172
Delaware,2039,48943.03649319792
Delaware,2041,49238.0315331732
Delaware,2042,47646.05831663747
Delaware,2045,48394.914019394055
Delaware,2046,52663.432710796995
Delaware,2047,48019.061736448486
Delaware,2048,49505.26446230419
Delaware,2050,48980.50335926336
Delaware,2051,49586.57324830068
Delaware,2052,48713.836226030224
Delaware,2053,50146.069473732314
Delaware,2056,49867.78869942862
Delaware,2057,51272.32447957793
Delaware,2059,49207.80137919808
Delaware,2060,50164.020523402694
Delaware,2061,49529.529278561844
Delaware,2063,50586.17972495442
Delaware,2064,48481.23650653585
Delaware,2065,50440.535499650905
Delaware,2066,51429.8326845184
Delaware,2067,50366.031506004874
Delaware,2068,50328.66217421593
Delaware,2069,53439.12355017718
Delaware,2070,48827.64267054051
Delaware,2071,50567.86685549071
Delaware,2072,51310.18735745585
Delaware,2073,50635.570382336984
Delaware,2074,50822.85528765406
Delaware,2075,50252.39014269434
Delaware,2076,48694.94986396875
Delaware,2077,51767.12718174265
Delaware,2078,49726.50879489407
Delaware,2079,51337.13027496631
Delaware,2080,48732.31557555436
Delaware,2081,51524.38779804194
Delaware,2082,50007.40842137522
Delaware,2085,51549.754207028614
Delaware,2086,54906.35612189129
Delaware,2087,50298.05950557884
Delaware,2088,50518.70824153105
Delaware,2089,52301.80060770508
Delaware,2090,51898.11144528058
Delaware,2091,51950.90793026026
Delaware,2092,52126.62641181426
Delaware,2093,53406.9480867648
Delaware,2094,50569.122725114445
Delaware,2095,50143.71546925377
Delaware,2096,52691.44210471679
Delaware,2097,52438.0256971505
Delaware,2098,53736.71835798422
Delaware,2099,52117.242125630735
Ohio,2020,503753.3762179449
Ohio,2023,482285.3265639343
Ohio,2024,462614.6224808549
Ohio,2025,485909.20161223365
Ohio,2026,460433.27046342695
Ohio,2027,486579.61710926215
Ohio,2028,479665.68891136925
Ohio,2030,484020.5851202634
Ohio,2031,481352.6645080378
Ohio,2032,517405.049145192
Ohio,2033,495119.0656583281
Ohio,2034,446433.47431182745
Ohio,2035,512544.54955557705
Ohio,2036,530859.2829168731
Ohio,2037,484320.0643774095
Ohio,2038,456801.47650911764
Ohio,2039,466911.57808300934
Ohio,2041,475472.73504218715
Ohio,2042,475950.68233829085
Ohio,2043,487333.0949671516
Ohio,2045,467310.894404343
Ohio,2046,510006.97888805874
Ohio,2047,479616.71687244734
Ohio,2048,456741.8820945916
Ohio,2049,493293.218774823
Ohio,2050,465782.79770131217
Ohio,2051,479837.1816950232
Ohio,2052,451862.5814941059
Ohio,2053,475622.06508489413
Ohio,2054,457295.41895154887
Ohio,2055,447937.1874725516
Ohio,2056,459208.60852222383
Ohio,2057,474613.3127435651
Ohio,2058,480088.23682267027
Ohio,2059,432220.5633384231
Ohio,2060,463589.5825364869
Ohio,2061,480466.1055549004
Ohio,2062,470458.8716660223
Ohio,2063,461715.05033692595
Ohio,2064,458174.3813785543
Ohio,2065,463210.81780423777
Ohio,2066,451950.74221450515
Ohio,2067,453761.51280167024
Ohio,2068,447027.11695743643
Ohio,2069,484056.6651808295
Ohio,2070,455220.4296198864
Ohio,2071,451807.0397041953
Ohio,2072,453641.82048378634
Ohio,2073,456035.45733771945
Ohio,2074,446573.38713227847
Ohio,2075,472782.2721066255
Ohio,2076,466240.45558777184
Ohio,2077,466576.13736048836
Ohio,2078,430726.89594186
Ohio,2079,440966.9207648447
Ohio,2080,436492.62838146306
Ohio,2081,438398.4444475449
Ohio,2082,439921.4242286687
Ohio,2083,426240.3493307644
Ohio,2084,458094.9951364498
Ohio,2085,442584.5214852812
Ohio,2086,452626.7903646001
Ohio,2087,428945.5929751204
Ohio,2088,438375.6153332602
Ohio,2089,453415.0399256606
Ohio,2090,436738.9240564731
Ohio,2091,445622.7783298096
Ohio,2092,418528.2793530609
Ohio,2093,453703.314774474
Ohio,2094,439619.220991307
Ohio,2095,458475.040075076
Ohio,2096,440221.15385415807
Ohio,2097,424055.82387789834
Ohio,2098,445939.6496585745
Ohio,2099,444995.66042578063
p110,2020,18251.501316080874
p110,2021,19307.865218538464
p110,2023,17537.75502103889
p110,2026,16329.070414915011
p110,2027,16386.860629513616
p110,2028,15805.02150758234
p110,2030,15817.896122889984
p110,2031,15045.19216426472
p110,2033,14871.965768540489
p110,2035,14986.534325477187
p110,2037,14588.299831424742
p110,2038,12845.850225608232
p110,2039,12748.792929039751
p110,2040,12805.01939981898
p110,2041,13573.972642394632
p110,2042,12429.16485138595
p110,2045,12102.459095870152
p110,2046,11715.72648497235
p110,2047,11250.216708762595
p110,2048,11089.62469374121
p110,2050,10969.624367715576
p110,2051,10869.022094667038
p110,2052,10359.79757076012
p110,2053,10619.508021901693
p110,2054,8893.062550219793
p110,2055,9861.214021897615
p110,2056,9746.934899040261
p110,2057,9682.409626321447
p110,2058,9437.452517177426
p110,2059,9486.980483693213
p110,2060,9114.034428405495
p110,2061,9017.349626560743
p110,2062,9062.084948716869
p110,2063,8866.082494771736
p110,2064,8366.90334160256
p110,2065,8545.856219369334
p110,2066,8237.8118236305
p110,2067,8208.246547281133
p110,2068,7932.62964415327
p110,2069,8335.424166516917
p110,2070,7696.076417202905
p110,2071,7740.015456527832
p110,2072,7562.282069622878
p110,2073,7395.994787534717
p110,2074,7468.290617568942
p110,2075,7312.130446192273
p110,2076,7173.802166287261
p110,2077,7303.914963397726
p110,2078,6542.081942883839
p110,2079,6437.019695314339
p110,2080,6118.83289477028
p110,2081,6207.988285466617
p110,2082,6224.759361824173
p110,2083,6096.663697041283
p110,2084,6151.086668113758
p110,2085,5973.8063718493795
p110,2086,5789.35925757205
p110,2087,5646.568322673701
p110,2088,5543.219412640812
p110,2089,5657.5708598405
p110,2090,5441.20829042631
p110,2091,5365.924059142827
p110,2092,5167.223793959599
p110,2093,5321.1063504957865
p110,2094,5033.79820393573
p110,2095,4986.856092009438
p110,2096,4982.580298458067
p110,2097,4760.976226968309
p110,2098,4790.834239929252
p110,2099,4682.044970528319
p46,2020,29596.379223032098
p46,2021,30233.223600327077
p46,2023,28436.069261410332
p46,2024,27127.111176601215
p46,2025,27022.442244315964
p46,2026,30698.86628598592
p46,2027,28249.744912488586
p46,2028,26911.9481678102
p46,2029,28710.0620532776
p46,2030,30643.748830972145
p46,2031,29113.98001133935
p46,2032,31569.296534005844
p46,2034,27286.235914220968
p46,2035,30562.293016305495
p46,2037,30408.72273794248
p46,2038,25634.830365074857
p46,2039,29383.77722441347
p46,2040,26240.478125523572
p46,2041,30490.320233305996
p46,2042,29152.74364994414
p46,2043,27083.974809382078
p46,2044,28190.59305217417
p46,2045,28821.696633286025
p46,2046,29100.350659399275
p46,2047,30022.69752528734
p46,2049,32068.471089255105
p46,2051,32283.306631444615
p46,2052,28235.16496942971
p46,2053,30250.05348382842
p46,2056,29594.02582506383
p46,2057,27819.5906380597
p46,2058,30002.204874017538
p46,2059,31314.497168558857
p46,2060,29973.204373602817
p46,2061,30472.904202579713
p46,2062,32072.465155941023
p46,2063,31510.79507574739
p46,2064,30728.34637047153
p46,2065,29965.852371175846
p46,2066,30998.944098320426
p46,2067,30623.003050207306
p46,2068,29471.325976098993
p46,2069,30217.124903208834
p46,2070,29556.41782928165
p46,2071,31078.93751267943
p46,2072,30325.892877713384
p46,2073,32726.00328396015
p46,2074,29717.21022826275
p46,2075,31718.22354492126
p46,2076,30558.16946930429
p46,2077,31020.14532894187
p46,2078,30243.865083985664
p46,2079,31027.985090272014
p46,2080,29816.572115970626
p46,2081,31655.432090529466
p46,2082,31060.62101555033
p46,2083,30252.7618951899
p46,2084,28853.384313474777
p46,2085,31196.856000677977
p46,2086,31078.823254402538
p46,2087,32149.025212332166
p46,2088,30884.164836242908
p46,2089,32385.0792031609
p46,2090,34462.43005860631
p46,2091,33147.31487129697
p46,2092,31128.495302011124
p46,2093,32179.178999141608
p46,2094,30882.851189139667
p46,2095,32339.30760195053
p46,2096,33347.26560582943
p46,2097,32121.913467006772
p46,2098,32858.05795022135
p46,2099,34364.80719476357
p101,2020,542879.1821779086
p101,2021,545157.7304915363
p101,2022,548808.6419628948
p101,2023,565416.7269959092
p101,2024,558439.4236317585
p101,2025,564711.1380453007
