region,Year,cdd
Florida,2058,229.58060128949532
Florida,2059,127.54131763108
Florida,2060,238.88221060929908
Florida,2061,280.5545870826479
Florida,2062,115.23426293281818
Florida,2063,214.2274265939136
Florida,2064,170.44861947145546
Florida,2065,271.7157955876983
Florida,2066,125.46175987226871
Florida,2067,153.06027182200148
Florida,2068,189.97527034759537
Florida,2069,168.36889174086667
Florida,2070,41.23133809697811
Florida,2071,88.25195196532809
Florida,2072,104.96074635561178
Florida,2073,117.81194659445651
Florida,2074,102.74749894884512
Florida,2075,185.0291824338605
Florida,2076,198.77317146272668
Florida,2077,109.234681636522
Florida,2078,114.43139433116436
Florida,2079,94.62423435291868
Florida,2080,143.63994146420384
Florida,2081,127.00182002719174
Florida,2082,116.85704955573624
Florida,2083,169.05294597395238
Florida,2084,120.26483830876693
Florida,2085,95.39093592883997
Florida,2086,98.53837185389445
Florida,2087,67.40560339293285
Florida,2088,88.6274263893543
Florida,2089,136.71140855121547
Florida,2090,345.8644367472998
Florida,2091,81.48257770745676
Florida,2092,65.99415580693568
Florida,2093,59.974337157557386
Florida,2094,122.2057944318824
Florida,2095,76.60514619043482
Florida,2096,88.20712879929238
Florida,2097,45.74930481330057
Florida,2098,107.27145301377402
Florida,2099,55.63927363736661
p103,2020,4176.614130159975
p103,2021,3936.0655562560105
p103,2022,3938.6407738033326
p103,2023,3803.957698318861
p103,2024,3854.663245302546
p103,2025,3932.252010016199
p103,2026,3792.1839202959313
p103,2027,3503.03617245634
p103,2028,3885.7818861899145
p103,2029,4017.946470081285
p103,2030,3428.693682851276
p103,2031,3433.69078984648
p103,2032,3687.707184294537
p103,2033,3821.286983994156
p103,2034,3831.633111548646
p103,2035,3800.684609131285
p103,2036,3941.5211358775177
p103,2037,3762.2322296122193
p103,2038,3032.1574938626063
p103,2039,3436.0574959354653
p103,2040,3581.0189279896795
p103,2041,3390.172817687566
p103,2042,3582.7513974555004
p103,2043,3780.2095746992113
p103,2044,3580.400038504494
p103,2045,3581.186361750823
p103,2046,3228.4042396602345
p103,2047,3470.6442884368444
p103,2048,3768.0760302968542
p103,2049,3708.623353756358
p103,2050,3425.352917602397
p103,2051,3607.8034175868343
p103,2052,3051.412032109975
p103,2053,3731.2198059764087
p103,2054,4058.783951188732
p103,2055,3619.119862978289
p103,2056,3296.887488793668
p103,2057,3244.992994417109
p103,2058,3571.8270101475778
p103,2059,3560.152294539814
p103,2060,3374.995491143199
p103,2061,3130.1299119506507
p103,2062,3149.9235441543533
p103,2063,3074.0353005559123
p103,2064,3111.572884924256
p103,2065,3123.5364781642274
p103,2066,3004.9714845862136
p103,2067,2763.674776456778
p103,2068,3151.119281625183
p103,2069,3241.086102069692
p103,2070,2700.307646230202
p103,2071,2784.299272585813
p103,2072,2926.9972529477773
p103,2073,3022.579510197861
p103,2074,3012.8344859866947
p103,2075,2967.03268069094
p103,2076,3156.1239670337527
p103,2077,2931.5179471474776
p103,2078,2277.051263391612
p103,2079,2639.783409110209
p103,2080,2732.911886914697
p103,2081,2554.568305404792
p103,2082,2805.3417431962216
p103,2083,2910.35869351659
p103,2084,2738.3694565831806
p103,2085,2808.0752249279512
p103,2086,2413.7581012979244
p103,2087,2726.0880852854307
p103,2088,2874.810664750907
p103,2089,2828.0122316703764
p103,2090,2555.4009119701027
p103,2091,2735.0662511364585
p103,2092,2289.981754498394
p103,2093,2888.875618054086
p103,2094,3143.7178644181668
p103,2095,2745.3073434131
p103,2096,2527.1671014948524
p103,2097,2495.363170187912
p103,2098,2841.254807393347
p103,2099,2784.2496348810378
p79,2020,4333.62776044384
p79,2021,4116.573861666115
p79,2022,4281.469320302964
p79,2023,4019.598620004027
p79,2024,4118.428417995832
p79,2025,4308.257587302031
p79,2026,4054.55016649412
p79,2027,3647.671073800564
p79,2028,4145.055030147414
p79,2029,4283.102973263767
p79,2030,3821.2476178366414
p79,2031,3776.8079794269456
p79,2032,3955.9945055724056
p79,2033,4068.2701861454825
p79,2034,4057.316619929504
p79,2035,4098.073704728109
p79,2036,4290.025182761265
p79,2037,4058.6135924189007
p79,2038,3310.3070761822696
p79,2039,3695.657769146177
p79,2040,3867.361617454754
p79,2041,3719.868711425661
p79,2042,3810.7673442613536
p79,2043,4041.097769031579
p79,2044,3884.539105719387
p79,2045,3733.366701675836
p79,2046,3604.479051579192
p79,2047,3694.695288712632
p79,2048,4282.089278388107
p79,2049,4264.898112621274
p79,2050,3722.7912157476794
p79,2051,3997.592299277935
p79,2052,3354.4545312708938
p79,2053,4266.703951785818
p79,2054,4589.551962691957
p79,2055,3960.211257917445
p79,2056,3637.682614159874
p79,2057,3685.583313418911
p79,2058,3934.214047198325
p79,2059,4052.180497350519
p79,2060,3609.350652913764
p79,2061,3417.860707772209
p79,2062,3573.393791602676
p79,2063,3381.0601231442724
p79,2064,3439.610724940036
p79,2065,3551.415358767505
p79,2066,3353.2212043795707
p79,2067,3015.247686609474
p79,2068,3442.2790239326864
p79,2069,3549.039883742676
p79,2070,3130.9417063066767
p79,2071,3103.494753429763
p79,2072,3234.553525057829
p79,2073,3353.3097262617976
p79,2074,3308.8707701456706
p79,2075,3352.31595806888
p79,2076,3531.998383743049
p79,2077,3268.6231715817275
p79,2078,2665.5051604007917
p79,2079,3002.643765388231
p79,2080,3103.013130965323
p79,2081,2931.1957649336846
p79,2082,3108.063006345278
p79,2083,3265.0073934339343
p79,2084,3106.722730845534
p79,2085,3051.2268551498773
p79,2086,2903.021089988428
p79,2087,2976.123277147103
p79,2088,3420.924839002921
p79,2089,3410.9515130168093
p79,2090,2953.915877861058
p79,2091,3218.6790422919703
p79,2092,2662.927760234321
p79,2093,3426.1032542584817
p79,2094,3718.113660603306
p79,2095,3189.6119962528232
p79,2096,2936.777554094379
p79,2097,2992.8611905407965
p79,2098,3266.846966878845
p79,2099,3338.275232807829
p28,2020,797.4915826243143
p28,2021,639.2439364207523
p28,2022,879.9116058670749
p28,2023,887.5910186484637
p28,2024,831.522003708483
p28,2025,923.2405011758168
p28,2026,623.2407212557861
p28,2027,937.3660734518764
p28,2028,823.9520514249175
p28,2029,692.9812172783587
p28,2030,881.7485401420688
p28,2031,783.8094020656409
p28,2032,794.5769192765515
p28,2033,718.7828003154506
p28,2034,738.5327703285736
p28,2035,547.617459985187
p28,2036,571.6280315739938
p28,2037,734.5720052275151
p28,2038,819.8100938027408
p28,2039,645.1721385384241
p28,2040,665.3291844723083
p28,2041,820.5244486095505
p28,2042,682.3325962751921
p28,2043,613.3615607973284
p28,2044,740.6283226744375
p28,2045,574.7221764780696
p28,2046,633.6833862717391
p28,2047,715.148525488873
p28,2048,675.0459066246624
p28,2049,637.0225140775576
p28,2050,667.8047132271655
p28,2051,748.772414419296
p28,2052,539.8036349099964
p28,2053,699.8437111207174
p28,2054,380.5435394107994
p28,2055,508.29908629529007
p28,2056,472.29272816530073
p28,2057,395.7994227757228
p28,2058,441.3090762525931
p28,2059,639.7028221564608
p28,2060,381.2582515412801
p28,2061,299.92116366804566
p28,2062,485.9051482380246
p28,2063,482.676799428692
p28,2064,415.7157605687268
p28,2065,532.394192645387
p28,2066,289.4191439671501
p28,2067,548.0929985537796
p28,2068,435.631026065656
p28,2069,375.1631409398887
p28,2070,518.535399299711
p28,2071,375.88094195980096
p28,2072,391.9768639217348
p28,2073,342.77919336261743
p28,2074,311.7043013358048
p28,2075,231.22106565947175
p28,2076,220.4780296527103
p28,2077,329.0790964728445
p28,2078,357.712748322684
p28,2079,240.488624377406
p28,2080,244.69895908611767
p28,2081,399.3809282725995
p28,2082,288.10362061509176
p28,2083,204.842260877616
p28,2084,327.1161434250418
p28,2085,197.53623258072696
p28,2086,258.26120373846646
p28,2087,351.3725847711118
p28,2088,288.81851569955813
p28,2089,229.240421965083
p28,2090,229.24010236651765
p28,2091,310.6159031314906
p28,2092,192.9950906186989
p28,2093,320.0040437342442
p28,2094,113.65264478898024
p28,2095,183.8678930419292
p28,2096,178.75982333773646
p28,2097,135.93103498344317
p28,2098,115.48627142433094
p28,2099,259.6016972816176
p92,2020,2288.7216549115456
p92,2021,2146.241020768554
p92,2022,1963.036378754778
p92,2023,2177.660095929458
p92,2024,1995.0728159989455
p92,2025,2097.4784829768982
p92,2026,1831.429599007811
p92,2027,1874.77150457084
p92,2028,2108.553155061718
p92,2029,2067.3409035273926
p92,2030,1566.900996493753
p92,2031,1719.0684244802292
p92,2032,1841.6754960124688
p92,2033,2040.2457977831089
p92,2034,1853.609925052318
p92,2035,2025.8596235067816
p92,2036,2145.6970627022465
p92,2037,1981.0029258672207
p92,2038,1582.9144622950153
p92,2039,1679.557562132445
p92,2040,1940.0140123431472
p92,2041,1802.5328268040885
p92,2042,1890.8686031912005
p92,2043,1867.0691084081136
p92,2044,1778.524483863273
p92,2045,1799.0741239274776
p92,2046,1636.1088355923312
p92,2047,1645.9638543069746
p92,2048,1936.7920396443385
p92,2049,1875.098788333208
p92,2050,2056.2568922803184
p92,2051,1707.479873754987
p92,2052,1432.4715087791742
p92,2053,1936.3074250751145
p92,2054,2124.507455265325
p92,2055,1682.314759826543
p92,2056,1637.4845073905335
p92,2057,1431.989658496505
p92,2058,1814.3852709585271
p92,2059,1634.827821398016
p92,2060,1735.4203358845211
p92,2061,1584.1199075487737
p92,2062,1468.0445791698442
p92,2063,1672.674778443086
p92,2064,1516.4429597521685
p92,2065,1654.6913123888166
p92,2066,1378.8054290477655
p92,2067,1374.0786186950654
p92,2068,1585.887274852594
p92,2069,1602.015363052133
p92,2070,1131.2512417785154
p92,2071,1307.127099171572
p92,2072,1363.6214725459324
p92,2073,1547.5901793367327
p92,2074,1389.6591576248825
p92,2075,1500.096334037638
p92,2076,1608.6732142801163
p92,2077,1403.988072123296
p92,2078,1125.6096259591536
p92,2079,1198.1172690749504
p92,2080,1440.8215345625963
p92,2081,1254.0943512834824
p92,2082,1377.962537067208
p92,2083,1370.6232291741408
p92,2084,1311.6400344547026
p92,2085,1317.9893925854808
p92,2086,1129.1623523882618
p92,2087,1178.696091525308
p92,2088,1388.5125712828071
p92,2089,1328.653453180715
p92,2090,1541.0214017036546
p92,2091,1196.0074817812208
p92,2092,961.497235179899
p92,2093,1404.1583334026325
p92,2094,1576.1978394284488
p92,2095,1202.0285740834518
p92,2096,1175.1608455666833
p92,2097,989.7173408160354
p92,2098,1310.5351991092305
p92,2099,1162.3339061431775
p61,2020,1131.84932171868
p61,2021,1021.570943575787
p61,2022,1161.598823845158
p61,2023,1268.7351943633605
p61,2024,1085.496471819121
p61,2025,1217.3926168139428
p61,2026,947.208354916586
p61,2027,1167.356730764705
p61,2028,1057.4454914584642
p61,2029,1141.3806319084074
p61,2030,864.7618383840886
p61,2031,979.1873344368296
p61,2032,967.1056777080412
p61,2033,1087.0987238675702
p61,2034,937.9709627438384
p61,2035,959.0183138124552
p61,2036,1089.72693552591
p61,2037,1241.1264073013565
p61,2038,967.64600142923
p61,2039,798.4863785805398
p61,2040,1026.1111606743948
p61,2041,1077.624842592297
p61,2042,1163.5359680292106
p61,2043,960.2063711985649
p61,2044,998.482499160119
p61,2045,868.6501957051697
p61,2046,762.1142059130295
p61,2047,1029.7800500856038
p61,2048,919.0552536628192
p61,2049,908.19447209099
p61,2050,1054.6398113871949
p61,2051,989.4801362107564
p61,2052,754.3114741520592
p61,2053,1059.8374806039449
p61,2054,1054.6294633572325
p61,2055,1022.4666714322052
p61,2056,761.0142791663031
p61,2057,686.9365614661864
p61,2058,978.8572751314634
p61,2059,919.6178927012712
p61,2060,722.3014378613087
p61,2061,617.1677208682487
p61,2062,778.0305919562345
p61,2063,863.0747326066801
p61,2064,706.0611295541823
p61,2065,887.9495780548423
p61,2066,608.6475562894628
p61,2067,786.025939529978
p61,2068,738.7978408694048
p61,2069,827.9071520140415
p61,2070,541.2969441680715
p61,2071,652.002642980051
p61,2072,642.7657448847535
p61,2073,720.8673653691586
p61,2074,633.8602796643662
p61,2075,626.0956628853922
p61,2076,740.5116452725177
p61,2077,832.0292545236942
p61,2078,633.3986678543358
p61,2079,491.40762112771887
p61,2080,675.8591486512114
p61,2081,727.5454376585226
p61,2082,779.8658559340322
p61,2083,616.6215026101779
p61,2084,630.3493171153007
p61,2085,563.4485154448912
p61,2086,457.5187087672506
p61,2087,717.8054289413236
p61,2088,561.3116774193037
p61,2089,579.1856397778084
p61,2090,690.043880498753
p61,2091,650.1584455490495
p61,2092,458.4440901953288
p61,2093,716.5031219678733
p61,2094,709.546555549834
p61,2095,685.5729756245023
p61,2096,466.4225372812424
p61,2097,442.2309387999654
p61,2098,629.433673182571
p61,2099,606.5577325587844
p30,2020,741.8468481408268
p30,2021,570.4815029931228
p30,2022,780.3043080088073
p30,2023,816.2565657180332
p30,2024,769.6407084111257
p30,2025,837.9280264655181
p30,2026,553.4529520679058
p30,2027,856.3496055247274
p30,2028,723.3951237020036
p30,2029,613.4963836159712
p30,2030,787.9908689705752
p30,2031,699.7068591768766
p30,2032,742.4592446998256
p30,2033,617.8431813004529
p30,2034,649.0663255367526
p30,2035,491.22134696497926
p30,2036,478.3358529720613
p30,2037,675.2272930800202
p30,2038,743.581956267099
p30,2039,561.0668940410662
p30,2040,564.8258043511833
p30,2041,748.8916497820784
p30,2042,588.1344633469714
p30,2043,516.9114583133182
p30,2044,675.5444746396179
p30,2045,482.76833703335257
p30,2046,532.8595115793429
p30,2047,662.6384411764205
p30,2048,568.0349639968023
p30,2049,528.6736202965329
p30,2050,590.886589976494
p30,2051,646.2059062162916
p30,2052,450.97791530328846
p30,2053,612.1748276896142
p30,2054,293.7912660324076
p30,2055,429.03436902167687
p30,2056,400.1076928412437
p30,2057,332.6991015546842
p30,2058,362.7835784897659
p30,2059,544.5481066309131
p30,2060,346.1779986301786
p30,2061,270.64211341268657
p30,2062,400.7866071848114
p30,2063,419.3158701205769
p30,2064,377.9136202503988
p30,2065,471.0281103089234
p30,2066,256.46161021193075
p30,2067,506.2226554236424
p30,2068,374.7670023406948
p30,2069,333.26922091644343
p30,2070,461.31214921180737
p30,2071,336.4130340617896
p30,2072,358.2255081507852
p30,2073,282.3527983597144
p30,2074,269.7455783964416
p30,2075,212.76005536811067
p30,2076,177.62975832288453
p30,2077,319.72042434200176
p30,2078,335.65865867096693
p30,2079,217.6512609162159
p30,2080,213.54405342979925
p30,2081,380.07678610846
p30,2082,257.6869529301753
p30,2083,187.86544931678608
p30,2084,310.5369081933572
p30,2085,173.5790869191875
p30,2086,224.26210744924
p30,2087,349.1029567861024
p30,2088,251.98215773992445
p30,2089,202.39185165304008
p30,2090,220.25496910679448
p30,2091,293.1315111784096
p30,2092,172.30505045371763
p30,2093,303.88315725188744
p30,2094,92.29300332134729
p30,2095,174.1379170171752
p30,2096,160.40468436930138
p30,2097,121.16739074909458
p30,2098,116.32871883229136
p30,2099,235.0148587208135
p78,2020,4270.123769357195
p78,2021,3852.586708471148
p78,2022,4281.964704240545
p78,2023,4029.262487080704
p78,2024,4031.082758903685
p78,2025,4303.549208816082
p78,2026,3943.87691414542
p78,2027,3487.5961216406417
p78,2028,4119.616971096311
p78,2029,4200.868215747566
p78,2030,3622.2676101522256
p78,2031,3794.713084419871
p78,2032,3695.5897278597
p78,2033,4012.272505566113
p78,2034,3981.9577747979006
p78,2035,4155.085245560072
p78,2036,4308.68847002644
p78,2037,3958.050110898668
p78,2038,3140.412480167205
p78,2039,3522.43987045831
p78,2040,3696.057317014645
p78,2041,3595.4491328143245
p78,2042,3702.050182262217
p78,2043,3843.467466870425
p78,2044,3571.3074528119846
p78,2045,3637.133460861285
p78,2046,3371.7427733528384
p78,2047,3659.2906282597687
p78,2048,4121.467830084308
p78,2049,3936.770315731821
p78,2050,3597.153371435379
p78,2051,3761.5143201920873
p78,2052,3138.5189771403084
p78,2053,4115.08337996453
p78,2054,4341.331437792842
p78,2055,3550.3279809691458
p78,2056,3407.9527000287667
p78,2057,3320.42827289793
p78,2058,3763.768739535765
p78,2059,3839.833786020781
p78,2060,3381.33499405997
p78,2061,3008.8272976239546
p78,2062,3402.4489831218084
p78,2063,3168.729086470821
p78,2064,3156.2549462888837
p78,2065,3382.780283052722
p78,2066,3015.852277287946
p78,2067,2668.324932099308
p78,2068,3222.33707205214
p78,2069,3307.133117844358
p78,2070,2739.344728197369
p78,2071,2902.7511951744627
p78,2072,2789.0709891822357
p78,2073,3040.7319615015454
p78,2074,3069.3008783212017
p78,2075,3086.788304854662
p78,2076,3301.7963302070507
p78,2077,2944.897223781367
p78,2078,2255.9128480634595
p78,2079,2638.59789192222
p78,2080,2747.534749658234
p78,2081,2545.9526966542144
p78,2082,2800.308603711612
p78,2083,2851.5160292636847
p78,2084,2666.592593735665
p78,2085,2768.0641255586006
p78,2086,2462.4817262541706
p78,2087,2732.893404122625
p78,2088,3018.465431477888
p78,2089,2918.5495664047385
p78,2090,2552.8420890455736
p78,2091,2732.621958454508
p78,2092,2236.224031143324
p78,2093,3083.359102988245
p78,2094,3299.001314859001
p78,2095,2596.322239143859
p78,2096,2494.4650001858336
p78,2097,2492.974059872741
p78,2098,2901.7917414376984
p78,2099,2888.9195523248704
p29,2020,2626.268967391299
p29,2021,2367.355833333331
p29,2022,2800.977499999996
p29,2023,2778.1516666666635
p29,2024,2760.929583333332
p29,2025,2702.7158333333314
p29,2026,2436.17708333333
p29,2027,2648.6820833333304
p29,2028,2581.5437499999985
p29,2029,2289.8587499999976
p29,2030,2576.6399999999976
p29,2031,2631.7991666666626
p29,2032,2534.9329166666644
p29,2033,2513.3016666666645
p29,2034,2471.973749999998
p29,2035,2278.5912499999963
p29,2036,2319.7841666666627
p29,2037,2549.652083333332
p29,2038,2617.8020833333308
p29,2039,2279.5391666666646
p29,2040,2358.883333333331
p29,2041,2380.1729166666646
p29,2042,2423.2137499999976
p29,2043,2281.174166666664
p29,2044,2434.111666666662
p29,2045,2265.3087499999974
p29,2046,2333.024166666665
p29,2047,2284.319166666665
p29,2048,2478.9304166666648
p29,2049,2370.313514492751
p29,2050,2449.462499999998
p29,2051,2521.24458333333
p29,2052,2082.472916666665
p29,2053,2517.185833333333
p29,2054,2017.2241666666648
p29,2055,2110.3016666666645
p29,2056,2071.748749999997
p29,2057,1865.1812499999985
p29,2058,2085.454166666666
p29,2059,2360.1620833333304
p29,2060,1935.471974637678
p29,2061,1681.0829166666645
p29,2062,2054.2270833333314
p29,2063,2032.1370833333303
p29,2064,2045.7666666666653
p29,2065,1980.482916666666
p29,2066,1723.9662499999968
p29,2067,1989.7087499999989
p29,2068,1881.1620833333304
p29,2069,1638.0062499999965
p29,2070,1854.7474999999984
p29,2071,1945.1362499999975
p29,2072,1829.519583333332
p29,2073,1797.1345833333326
p29,2074,1746.3341666666647
p29,2075,1517.8745833333323
p29,2076,1619.1899999999982
p29,2077,1808.1962499999984
p29,2078,1839.760833333332
p29,2079,1554.5774999999971
p29,2080,1646.9004166666646
p29,2081,1698.5458333333315
p29,2082,1681.0079166666644
p29,2083,1588.8558333333308
p29,2084,1671.0262499999974
p29,2085,1544.4104166666662
p29,2086,1592.8349999999973
p29,2087,1542.0054166666655
p29,2088,1695.074166666664
p29,2089,1616.7816666666658
p29,2090,1671.3766666666645
p29,2091,1713.7408333333317
p29,2092,1386.3958333333323
p29,2093,1705.3754166666645
p29,2094,1292.622499999998
p29,2095,1340.6654166666654
p29,2096,1303.1604166666643
p29,2097,1119.0262499999992
p29,2098,1346.5141666666657
p29,2099,1537.409166666664
p102,2020,170.67704449663103
p102,2021,226.14802872902905
p102,2022,69.41025683194488
p102,2023,135.19068094461937
p102,2024,95.86603043777978
p102,2025,174.7171071994984
p102,2026,84.47641951311988
p102,2027,108.43328985400753
p102,2028,99.01348384837928
p102,2029,123.2412375872131
