region,Year,average_total_load
California,2081,1357895.6234181852
California,2082,1376313.5498655378
California,2083,1363045.8675110738
California,2084,1394077.8818376134
California,2085,1407733.5750412473
California,2086,1416812.1777152373
California,2087,1401760.6946716944
California,2088,1372837.1371002365
California,2089,1414354.76316175
California,2090,1442198.776022005
California,2091,1424714.0413874981
California,2092,1457124.383014196
California,2093,1408692.1841720971
California,2094,1436083.0778285568
California,2095,1456035.7693529548
California,2096,1469762.445982703
California,2097,1489985.2691080377
California,2098,1496171.6343642548
California,2099,1507553.8804452366
p112,2020,216136.3155675892
p112,2023,196944.73717458974
p112,2027,198278.3917692413
p112,2028,202868.14887657235
p112,2030,194645.20179942247
p112,2031,202823.54851209166
p112,2033,214182.2404744979
p112,2034,201734.07974703013
p112,2035,211655.49380928825
p112,2037,217749.283015347
p112,2038,186287.58894133443
p112,2039,206428.0462851026
p112,2041,212698.6157620532
p112,2042,213606.0862947646
p112,2045,193502.9961195037
p112,2046,211126.17596610365
p112,2047,203219.3513767254
p112,2050,193488.77251586245
p112,2051,197163.36936463043
p112,2052,189861.18868507957
p112,2053,195766.7327935783
p112,2055,189984.0106319447
p112,2056,187169.94337002086
p112,2057,189497.049661473
p112,2058,204335.65447292017
p112,2059,188777.38650821685
p112,2060,196329.06936513825
p112,2061,204120.15517072054
p112,2062,200300.98467732003
p112,2063,196567.27469196686
p112,2064,190640.65662042692
p112,2065,199233.5842566763
p112,2066,191321.5277217876
p112,2067,192552.13709671458
p112,2068,189132.35104601347
p112,2069,199339.0141283799
p112,2070,190897.80939340926
p112,2071,191544.36181133587
p112,2072,187678.43090916923
p112,2073,195136.27422167003
p112,2074,193537.85378789867
p112,2075,199954.80580774354
p112,2076,192921.04687520667
p112,2077,199997.13886715827
p112,2078,183371.62468682954
p112,2079,185962.65200694994
p112,2080,184184.9739483854
p112,2081,186540.47406067792
p112,2082,187599.7946576806
p112,2083,183230.88798653593
p112,2084,193586.683832022
p112,2085,188094.5478723451
p112,2086,187705.35427154246
p112,2087,182109.48191125173
p112,2088,186071.6164550002
p112,2089,187425.9223549381
p112,2090,186057.28502605043
p112,2091,188584.15800052116
p112,2092,180283.22031327547
p112,2093,188152.54917310967
p112,2094,188918.51943709722
p112,2095,189066.73722126283
p112,2096,188462.7798656248
p112,2097,183700.09187438764
p112,2098,191722.71792433347
p112,2099,184494.73153815063
p62,2020,30458.916774326317
p62,2021,31499.9416162274
p62,2023,33216.906409757066
p62,2026,37698.88012375771
p62,2027,36106.076757001494
p62,2029,38021.67226425382
p62,2030,38782.05248020087
p62,2032,41040.17976313566
p62,2034,42812.83448382999
p62,2035,44070.63983449026
p62,2036,42878.91046751723
p62,2038,44313.639256549286
p62,2039,47625.75242658896
p62,2040,45410.65977730518
p62,2041,47819.365113269385
p62,2043,49855.18060550788
p62,2045,51295.784189562255
p62,2046,51455.67297722804
p62,2047,52016.52489085961
p62,2048,54795.986691168866
p62,2049,56713.41249781997
p62,2050,55887.66353044263
p62,2051,57666.232459456216
p62,2052,60309.7103486018
p62,2053,61627.355590067455
p62,2054,60998.26439384982
p62,2055,65163.80329772821
p62,2056,66834.9243915761
p62,2057,64180.388901667044
p62,2058,66299.67854850601
p62,2059,71455.40828503725
p62,2060,71266.62897875939
p62,2061,70974.91061441608
p62,2062,75382.08208249988
p62,2063,75673.50360902758
p62,2064,70810.89146743465
p62,2065,76436.79462237506
p62,2066,83727.36607963621
p62,2067,81246.39774079288
p62,2068,78774.28659460315
p62,2069,84343.262349434
p62,2070,85012.43958821472
p62,2071,86363.02159123913
p62,2072,90935.46134471979
p62,2073,94122.99443154957
p62,2074,96756.55393199608
p62,2075,99573.0371406196
p62,2076,93741.81903332917
p62,2077,99695.64792650846
p62,2078,100867.1499136845
p62,2079,104924.19740492148
p62,2080,103516.25331566027
p62,2081,107110.554497447
p62,2082,111787.34059695822
p62,2083,110951.40030268936
p62,2084,113375.47276170552
p62,2085,116665.88466902592
p62,2086,116897.77822431274
p62,2087,118149.03171040125
p62,2088,123724.92905459393
p62,2089,128162.4659595824
p62,2090,132174.2794438339
p62,2091,134236.6868613874
p62,2092,134704.13077534438
p62,2093,135271.56302194623
p62,2094,139989.4377883744
p62,2095,148267.78007854582
p62,2096,149956.43056398726
p62,2097,148031.28465553204
p62,2098,152461.45240419023
p62,2099,159751.57926136136
p99,2020,370274.3923833563
p99,2023,370666.4902255339
p99,2026,398474.18877589476
p99,2027,423312.5557701611
p99,2028,412568.69708439324
p99,2030,441751.0081505954
p99,2031,463304.9559446074
p99,2032,439940.5474602211
p99,2033,442914.1793734853
p99,2035,449361.4612695783
p99,2037,468855.2489756219
p99,2038,464032.052556266
p99,2039,468697.67351314035
p99,2041,501248.64992811834
p99,2042,487222.4618811577
p99,2046,550085.3518304452
p99,2047,518280.5535655608
p99,2048,547591.9387770678
p99,2050,546493.7830598397
p99,2051,558815.8051214055
p99,2052,560989.0332604564
p99,2055,575568.0441210275
p99,2056,603866.5291060918
p99,2057,563891.2184456714
p99,2058,598203.8784664893
p99,2059,595631.3584844361
p99,2060,612108.9974693934
p99,2061,625550.5360515631
p99,2063,640311.3613313547
p99,2064,628171.0409398072
p99,2065,640288.1868726022
p99,2066,669384.899954966
p99,2067,683661.4498091614
p99,2068,669651.3153654322
p99,2069,700655.7402610875
p99,2070,679833.8549942435
p99,2071,710280.0105285834
p99,2072,713110.6147901575
p99,2073,720583.3117582214
p99,2074,740571.4474039547
p99,2075,746922.7061618278
p99,2076,744171.2929304186
p99,2077,750722.5102179489
p99,2078,759116.0246571291
p99,2079,772901.1913821182
p99,2080,761877.8985609849
p99,2081,800003.4525787822
p99,2082,791966.3563160764
p99,2083,802452.1521665436
p99,2084,803463.102367186
p99,2085,841635.0691609932
p99,2086,845555.9086391195
p99,2087,824437.2580925297
p99,2088,851137.7378548327
p99,2089,841272.1078683548
p99,2090,882639.3888178633
p99,2091,904404.474273983
p99,2092,912321.8338608744
p99,2093,915313.6478390523
p99,2094,910916.1552731316
p99,2095,927200.4102345937
p99,2096,965031.8603624939
p99,2097,977111.0147198427
p99,2098,1006914.7352121915
p99,2099,984609.5117777269
Iowa,2020,184293.98297277148
Iowa,2021,194282.03874184864
Iowa,2023,199078.1655482451
Iowa,2024,186797.78696059712
Iowa,2027,197043.7775844289
Iowa,2028,203989.1785921743
Iowa,2029,206682.8062762147
Iowa,2034,206743.49056418
Iowa,2037,220066.65394928207
Iowa,2039,248608.6743662915
Iowa,2040,236137.88745472804
Iowa,2042,253612.20999801016
Iowa,2043,247207.2798810451
Iowa,2045,266905.99033840303
Iowa,2046,276595.3666919792
Iowa,2051,301416.0238868013
Iowa,2052,294856.76332014974
Iowa,2053,294517.12750574335
Iowa,2054,322996.42827525135
Iowa,2056,354053.4251572798
Iowa,2060,334828.60759007605
Iowa,2061,361147.4819308612
Iowa,2062,367602.3456767648
Iowa,2063,354499.889427925
Iowa,2064,343090.39513678895
Iowa,2065,365393.4103857416
Iowa,2066,364624.3783524032
Iowa,2067,380270.57444017846
Iowa,2068,382997.9234848446
Iowa,2069,392626.5961119165
Iowa,2070,394309.72786283336
Iowa,2071,396139.6942668932
Iowa,2072,442143.5235854029
Iowa,2074,401877.8805083528
Iowa,2075,447989.29967562115
Iowa,2076,448305.11072142905
Iowa,2077,440809.5606295992
Iowa,2078,432073.376377806
Iowa,2079,447178.83628093894
Iowa,2080,453832.06818140985
Iowa,2081,480049.7589620036
Iowa,2082,471225.4410325632
Iowa,2083,467614.021558548
Iowa,2084,508531.62290644477
Iowa,2085,494996.465943689
Iowa,2086,508954.1722749533
Iowa,2087,527396.0947567761
Iowa,2088,514995.0513309277
Iowa,2089,519981.00657152256
Iowa,2090,552987.3042185678
Iowa,2091,565543.9481618503
Iowa,2092,559099.2336121772
Iowa,2093,560437.488057216
Iowa,2094,589722.2903956872
Iowa,2095,584383.7001858793
Iowa,2096,626079.5421359494
Iowa,2097,597857.7347214821
Iowa,2098,618945.984857489
Iowa,2099,647904.033343879
Idaho,2020,93288.65619627608
Idaho,2023,91054.14882782653
Idaho,2025,96935.2770690174
Idaho,2026,92769.31507236422
Idaho,2028,94801.68198622727
Idaho,2029,99820.28145237955
Idaho,2030,99584.78517596672
Idaho,2031,96850.1846950709
Idaho,2032,99776.50028352441
Idaho,2034,106175.70366594884
Idaho,2036,107627.93379232637
Idaho,2037,106103.19014528749
Idaho,2038,112721.7173739733
Idaho,2039,113122.44175531741
Idaho,2040,112755.69599810337
Idaho,2041,112284.84581779872
Idaho,2042,120626.43854266632
Idaho,2043,119627.65415936615
Idaho,2044,117391.02380040483
Idaho,2045,118756.4990265841
Idaho,2046,124496.95404552888
Idaho,2047,125175.36499160934
Idaho,2048,122186.91367634357
Idaho,2049,126355.77410551049
Idaho,2050,125887.71900599613
Idaho,2051,123126.91922354254
Idaho,2052,131934.06685328102
Idaho,2053,134358.84730527597
Idaho,2054,138144.21671750286
Idaho,2055,135427.8625576862
Idaho,2056,138900.3188006661
Idaho,2057,138543.52577605017
Idaho,2058,142441.7219410862
Idaho,2059,143913.71416529562
Idaho,2060,147851.29425876262
Idaho,2061,143107.85780235962
Idaho,2062,147868.37899259562
Idaho,2063,152083.22466060647
Idaho,2064,150430.48670987162
Idaho,2065,155450.23334560855
Idaho,2066,153369.86985667876
Idaho,2067,156010.99171357692
Idaho,2068,155199.7064567276
Idaho,2069,163047.77283116707
Idaho,2070,164333.325764506
Idaho,2071,161318.96912825987
Idaho,2072,166536.29997136822
Idaho,2073,164827.31110085596
Idaho,2074,172389.86719094863
Idaho,2075,168815.42551574894
Idaho,2076,174730.75663218286
Idaho,2077,175265.50335265129
Idaho,2078,178538.9396583117
Idaho,2079,180526.3735692148
Idaho,2080,182478.21952455686
Idaho,2081,184082.0354063516
Idaho,2082,193604.16915334927
Idaho,2083,190673.68159637137
Idaho,2084,193905.99635045268
Idaho,2085,197292.01989095047
Idaho,2086,199713.04945510515
Idaho,2087,200916.8637209806
Idaho,2088,202980.79502226115
Idaho,2089,206265.99811156784
Idaho,2090,208183.70060225722
Idaho,2091,210395.81581209658
Idaho,2092,215490.5563253742
Idaho,2093,215086.8710342839
Idaho,2094,220844.57569258366
Idaho,2095,220673.01812954206
Idaho,2096,223349.61597064833
Idaho,2097,227978.0643438811
Idaho,2098,232495.57316246754
Idaho,2099,228766.1284912332
p28,2020,244850.81563139218
p28,2021,244558.18727285796
p28,2022,255526.6296727042
p28,2023,260004.68380496895
p28,2024,256342.86933575835
p28,2025,261586.55182079325
p28,2026,271484.4682172746
p28,2027,271731.24951243884
p28,2028,274112.649231953
p28,2029,284300.5784023759
p28,2030,285761.935163532
p28,2031,286602.3246546059
p28,2032,290442.1471189644
p28,2033,299310.9936213949
p28,2034,304236.85621592274
p28,2035,311391.71428754344
p28,2036,319622.6129149983
p28,2037,303497.46254654264
p28,2038,324688.49736324936
p28,2040,328389.85758736986
p28,2041,338280.12188455433
p28,2042,334478.0417656608
p28,2043,349143.0877401072
p28,2044,357225.3773227061
p28,2045,361659.21183685027
p28,2046,372873.59646160837
p28,2047,371938.5679543569
p28,2048,364391.0772433782
p28,2049,389140.55612316896
p28,2050,388267.97107780504
p28,2051,400235.25934710645
p28,2052,410610.6157630117
p28,2053,413752.5200726507
p28,2054,421711.62321731076
p28,2055,419897.9017724797
p28,2056,419420.9891220972
p28,2057,431934.0435666046
p28,2058,451965.90164755576
p28,2059,452291.74322873825
p28,2060,458651.09284590406
p28,2061,462508.1046910574
p28,2062,474132.144917214
p28,2063,481023.60244764684
p28,2064,484177.10840336204
p28,2065,491548.1751252573
p28,2066,501235.9305422652
p28,2067,504972.57155249105
p28,2068,520873.14564935636
p28,2069,529816.3565836764
p28,2070,535942.0743466666
p28,2071,527801.8892146149
p28,2072,559050.6847835351
p28,2073,559352.2140789432
p28,2074,571292.2133801219
p28,2075,584787.8833689268
p28,2076,579740.0388855403
p28,2077,583900.590132197
p28,2078,610411.8007945594
p28,2079,607224.7492754505
p28,2080,614834.885074513
p28,2081,624086.1594889549
p28,2082,627032.460729999
p28,2083,653358.5467128253
p28,2084,657256.6197894929
p28,2085,677098.5326557788
p28,2086,693918.5813749839
p28,2087,701892.0044074737
p28,2088,699153.3148024002
p28,2089,726768.6870464318
p28,2090,729192.1155341015
p28,2091,740737.0274687966
p28,2092,754061.0057487943
p28,2093,761897.1932415899
p28,2094,755810.702917445
p28,2095,796660.1900218572
p28,2096,810886.4546092731
p28,2097,810119.5513025231
p28,2098,820948.241544677
p28,2099,848188.769590566
p55,2020,39001.67261006175
p55,2024,38652.06997077011
p55,2027,38140.32173569842
p55,2036,35819.22027750144
p55,2038,32417.153328121465
p55,2040,34926.37474287021
p55,2041,35710.758963239576
p55,2043,35145.25648524986
p55,2045,35153.56762948193
p55,2046,34776.74757621993
p55,2048,35916.35682868932
p55,2050,35320.83765948545
p55,2051,34657.135931365
p55,2052,32943.91447020302
p55,2054,32636.694792143113
p55,2057,32687.633882376984
p55,2058,31346.546201356865
p55,2060,33751.230463431384
p55,2061,32907.71040899699
p55,2062,32084.925232227368
p55,2063,33016.66746531024
p55,2064,30124.84338185266
p55,2065,30959.067337517594
p55,2066,33285.9951842234
p55,2067,32334.679662787865
p55,2068,32654.788434495422
p55,2069,31723.207776819178
p55,2070,30303.75742134147
p55,2071,30882.099304423133
p55,2073,31810.559989116333
p55,2074,30706.66754971245
p55,2075,30613.656680150212
p55,2076,30784.584885063105
p55,2077,30641.88873098394
p55,2078,29775.174177124234
p55,2079,30364.091497355847
p55,2080,29604.641448363058
p55,2081,30566.707173861152
p55,2082,29926.38267007564
p55,2083,29669.681810654598
p55,2084,30293.497338420057
p55,2085,29532.909969238663
p55,2086,29758.389769655085
p55,2087,29417.473991503368
p55,2088,30248.07486742205
p55,2089,29681.167717865665
p55,2090,29711.29560875495
p55,2091,29063.70402126304
p55,2092,28462.919837554524
p55,2093,27858.21662177804
p55,2094,28360.893259764718
p55,2095,28364.07142219415
p55,2096,28726.07188006827
p55,2097,28175.795740012833
p55,2098,27735.28111594352
p55,2099,27643.588708443014
p125,2020,47012.08755276619
p125,2021,48219.36151718902
p125,2023,43741.265127544
p125,2025,45947.666234154014
p125,2026,47592.41167901133
p125,2027,49456.97113535189
p125,2028,45272.10249475976
p125,2031,46512.91613478354
p125,2033,47311.22522968699
p125,2035,46509.10539370385
p125,2037,47477.98373550225
p125,2039,48846.066261961474
p125,2041,49699.07059861759
p125,2042,47108.23742097531
p125,2045,49306.0679073261
p125,2046,52357.538029438816
p125,2047,47397.695897325
p125,2048,49342.16186047157
p125,2050,48812.03543432306
p125,2051,50000.50921360225
p125,2052,49558.49728514559
p125,2056,47946.44865556635
p125,2058,50884.76015487862
p125,2059,49754.837233410035
p125,2060,49213.96509961704
p125,2061,49678.5947708413
p125,2063,50039.57147354984
p125,2064,47917.695898940234
p125,2065,49234.04642524053
p125,2066,51226.512857143316
p125,2067,51436.23466769727
p125,2068,50049.90550368533
p125,2069,53233.45987656931
p125,2070,48776.101155074015
p125,2071,50749.30684377573
p125,2072,51616.90249520702
p125,2073,51232.241440571306
p125,2074,52183.87029096333
p125,2075,50575.58976265543
p125,2076,49819.20843851619
p125,2077,51144.52468031102
p125,2078,50431.79517384151
p125,2079,51653.563438709476
p125,2080,48797.20790037318
p125,2081,51445.992178890716
p125,2082,51113.054636871784
p125,2083,49819.34970083126
p125,2084,49858.505102677074
p125,2085,52489.98778206801
p125,2086,52583.216646138084
p125,2087,49584.78425517481
p125,2088,51556.43509701412
p125,2089,53477.64162952939
p125,2090,52308.86150954378
p125,2091,52781.428047952
p125,2092,52442.079117944464
p125,2093,53833.71848895041
p125,2094,51605.657415904294
p125,2095,51496.01538182962
p125,2096,53079.85308364764
p125,2097,53109.031804501596
p125,2098,54390.54541950696
p125,2099,52830.447103922255
p73,2020,9362.301745269573
p73,2024,9182.3232494478
p73,2027,8964.502352146927
p73,2028,9508.468787334634
p73,2030,9031.256566897262
p73,2034,8842.499732984852
p73,2036,8555.903471412055
p73,2038,8064.700184192429
p73,2039,8789.337362930915
p73,2040,8403.713005072323
p73,2041,8287.777895537783
p73,2043,8349.024131204973
p73,2045,8276.526604645684
p73,2046,8397.185301590509
p73,2047,8517.130619840624
p73,2048,8469.115983500142
p73,2050,8358.288805957009
p73,2051,8211.096436775191
p73,2052,7960.479808837124
p73,2053,7547.535829596647
p73,2054,7950.8743963683355
p73,2058,7460.057241049057
p73,2060,7885.33593596816
p73,2061,7777.31924664832
p73,2062,7781.390360459284
p73,2063,7862.179785014892
p73,2064,7296.588495632629
p73,2065,7318.26757811804
p73,2066,7649.185698534168
p73,2067,7684.487709857125
p73,2068,7631.498134794337
p73,2069,7614.26061267479
p73,2070,7400.569185900114
p73,2071,7351.358469920567
p73,2072,7530.969244340321
p73,2073,7621.873604282849
p73,2074,7239.689727141513
p73,2075,7500.071937156855
p73,2076,7274.485346433201
p73,2077,7173.239421039004
p73,2078,7073.752433921624
p73,2079,7139.090273685568
p73,2080,7003.343466973327
p73,2081,7131.821848234425
p73,2082,7128.781043250477
p73,2083,7046.832880449889
p73,2084,7175.045523205045
p73,2085,6980.943706481018
p73,2086,6937.968851602015
p73,2087,7062.648246616141
p73,2088,7048.363253661486
p73,2089,6900.911325269179
p73,2090,7050.93713087923
p73,2091,6951.92053198757
p73,2092,6706.855798755567
p73,2093,6653.831886681935
p73,2094,6747.345514458986
p73,2095,6682.111969081377
p73,2096,6613.302198512199
p73,2097,6717.349365718768
p73,2098,6561.146522165993
p73,2099,6655.074373683558
p103,2020,345022.66526767064
p103,2021,343805.5747530773
p103,2023,292646.5771985393
p103,2024,315307.13001839444
p103,2026,310535.7538390297
p103,2027,332609.2081783853
p103,2028,304196.17583328584
p103,2029,296684.5354554544
p103,2030,312373.7455463572
p103,2031,309827.6667629594
p103,2033,309153.62497013854
p103,2034,306123.47031794366
p103,2035,319011.8986053503
p103,2036,344957.3178442405
p103,2037,330600.44467130915
p103,2038,295412.01661722624
p103,2039,302930.46982577216
p103,2040,286454.5393931252
p103,2041,320817.4284063968
p103,2042,310950.3316093108
p103,2043,300239.72520983353
p103,2045,296854.28331220354
